Week Ending,ASX200,ASXALLOrd,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials ,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,EMA 200,EMA All,EMA COMM,EMA CONS,EMA STPL,EMA ENGY,EMA FNC,EMA HLT,EMA INDU,EMA IT,EMA MAT,EMA RST,EMA UTL,WR 200,WR All,WR COMM,WR CONS,WR STPL,WR ENGY,WR FNC,WR HLT,WR INDU,WR IT,WR MAT,WR RST,WR UTL,Vol 200,Vol All,Vol COMM,Vol CONS,Vol STPL,Vol ENGY,Vol FNC,Vol HLT,Vol INDU,Vol IT,Vol MAT,Vol RST,Vol UTL,SMA 200 DIST,SMA All DIST,SMA COMM DIST,SMA CONS DIST,SMA STPL DIST,SMA ENGY DIST,SMA FNC DIST,SMA HLT DIST,SMA INDU DIST,SMA IT DIST,SMA MAT DIST,SMA RST DIST,SMA UTL DIST,MS 200,MS All,MS COMM,MS CONS,MS STPL,MS ENGY,MS FNC,MS HLT,MS INDU,MS IT,MS MAT,MS RST,MS UTL,Dispersion,Indices / Sector,MACRO Stress SMT,MACROS Direction,Macro Volatility - Trend,Volatility Trend Score
4/07/2025,8603,8841,1842,4182,12264,8795,9413,42302,8272,2892,16477,4018,9269,8603,8841,1842,4182,12264,8795,9413,42302,8272,2892,16477,4018,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005720779,0.012722126,0.015657109,0.01465497,0.012811058,0.021096812,0.023173002,0.02508626,0.013010952,0.030591991,0.00880605,0.024517279,0.015180101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219216383,0.283438081,0.318465809,0.219216383,0.220847772,0.226155753,0.450196533,0.219216383,0.219963136,0.241846388,0.230703353,0.465993257,0.222845673,,ASX200,0.126971216,0.078518814,Volatile - Uptrend,0.086103908
11/07/2025,8580,8820,1846,4160,12038,8741,9420,41956,8279,2835,16579,3891,9588,8593.8,8832.6,1843.6,4173.2,12173.6,8773.4,9415.8,42163.6,8274.8,2869.2,16517.8,3967.2,9396.6,-0.002673486,-0.002375297,0.002171553,-0.005260641,-0.018427919,-0.006139852,0.000743652,-0.008179282,0.000846228,-0.019709544,0.006190447,-0.031607765,0.034415795,0.005720779,0.012722126,0.015657109,0.01465497,0.012811058,0.021096812,0.023173002,0.02508626,0.013010952,0.030591991,0.00880605,0.024517279,0.015180101,-0.001605809,-0.001426534,0.001301801,-0.00316304,-0.011138858,-0.003692981,0.000446059,-0.004923678,0.000507565,-0.011919699,0.003705094,-0.019207502,0.02036907,0.276774614,0.334475651,0.318465809,0.26656824,0.538346081,0.281257394,0.449734243,0.274566362,0.219216383,0.335399184,0.224209967,0.782276863,0.219216383,,ASXALLOrd,0.146297511,0.087313096,Volatile - Uptrend,0.233104754
18/07/2025,8666.9,9006,1888,4224,12146,8944,9566,43971,8435,2983,16796,3997,9721,8623.04,8901.96,1861.36,4193.52,12162.56,8841.64,9475.88,42886.56,8338.88,2914.72,16629.08,3979.12,9526.36,0.010128205,0.021088435,0.022751896,0.015384615,0.00897159,0.023223887,0.015498938,0.048026504,0.018842855,0.052204586,0.013088847,0.027242354,0.013871506,0.005720779,0.012722126,0.015657109,0.01465497,0.012811058,0.021096812,0.023173002,0.02508626,0.013010952,0.030591991,0.00880605,0.024517279,0.015180101,0.005086373,0.011687314,0.014312116,0.007268357,-0.001361555,0.011577038,0.009510462,0.025286244,0.011526728,0.023425921,0.010037837,0.004493456,0.020431728,0.219216383,0.282548018,0.318465809,0.219216383,0.258705168,0.219216383,0.449734243,0.219216383,0.219216383,0.241846388,0.219216383,0.465993257,0.219216383,,Communication Services,0.093268553,0.151367906,Calm - Sideways,0.000992501
25/07/2025,8662,8934,1859,4139,11966,9297,9196,44891,8327,2992,17139,3953,9770,8638.624,8914.776,1860.416,4171.712,12083.936,9023.784,9363.928,43688.336,8334.128,2945.632,16833.048,3968.672,9623.816,-0.000565369,-0.00799467,-0.015360169,-0.020123106,-0.014819694,0.0394678,-0.038678654,0.020922881,-0.012803794,0.003017097,0.020421529,-0.011008256,0.005040634,0.005720779,0.012722126,0.015657109,0.01465497,0.012811058,0.021096812,0.023173002,0.02508626,0.013010952,0.030591991,0.00880605,0.024517279,0.015180101,0.002705987,0.00215642,-0.00076112,-0.007841385,-0.009759734,0.03027732,-0.0179335,0.027528263,-0.000855278,0.015741274,0.018175674,-0.003948928,0.015189817,0.219977064,0.301325411,0.365415337,0.352803343,0.499870363,0.219216383,0.774583587,0.219216383,0.277194588,0.241846388,0.219216383,0.538298043,0.219216383,,Consumer Discretionary,1,0.167086545,Volatile - Fading,-0.376836937
1/08/2025,8807,8917,1870,4245,12055,9143,9330,44498,8437,2973,16466,3977,9676,8705.9744,8915.6656,1864.2496,4201.0272,12072.3616,9071.4704,9350.3568,44012.2016,8375.2768,2956.5792,16686.2288,3972.0032,9644.6896,0.016739783,-0.001902843,0.00591716,0.025610051,0.00743774,-0.016564483,0.014571553,-0.008754539,0.01321004,-0.006350267,-0.039267168,0.006071338,-0.00962129,0.00914119,0.012890189,0.015635441,0.020528433,0.014423811,0.025880424,0.025388159,0.027150506,0.014062432,0.031361388,0.02688582,0.025017369,0.018414443,0.011604169,0.000149669,0.003084566,0.010467154,-0.001438128,0.007885116,-0.002177115,0.011037812,0.007369691,0.005553986,-0.013198237,0.001258005,0.003246388,0.219216383,0.29357403,0.317782769,0.363520038,0.292362173,0.27609515,0.558890508,0.256804068,0.248572751,0.250602205,0.50463218,0.486000394,0.294969138,,Consumer Staples,1,0.119507651,Low - Downtrend,-0.127492588
8/08/2025,8938,9076,1893,4405,12151,9317,9356,44068,8453,3004,17329,4092,9862,8798.78464,8979.79936,1875.74976,4282.61632,12103.81696,9169.68224,9352.61408,44034.52096,8406.36608,2975.54752,16943.33728,4020.00192,9731.61376,0.014874532,0.017831109,0.012299465,0.037691402,0.007963501,0.019030953,0.00278671,-0.009663356,0.001896409,0.010427178,0.052411029,0.028916269,0.019222819,0.007756347,0.014371691,0.016082354,0.024904733,0.011489625,0.023609455,0.025481228,0.027543762,0.013967924,0.025848229,0.038004512,0.018977386,0.012604964,0.015822112,0.010713006,0.009196451,0.028576849,0.003898195,0.016065743,0.000362029,0.000760291,0.005547453,0.009562099,0.02276191,0.017909962,0.013398214,0.219216383,0.339060705,0.331798163,0.499354993,0.219216383,0.219216383,0.527000356,0.264076758,0.24536103,0.219216383,0.473854575,0.224924193,0.219216383,,Energy,-0.227582033,0.158758241,Low - Uptrend,0.149102052
15/08/2025,8967,9212,1912,4415,12449,9381,9444,45132,8514,2961,17962,4137,10008,8866.070784,9072.679616,1890.249856,4335.569792,12241.89018,9254.209344,9389.168448,44473.51258,8449.419648,2969.728512,17350.80237,4066.801152,9842.168256,0.003244574,0.014984575,0.010036978,0.002270148,0.02452473,0.006869164,0.009405729,0.024144504,0.007216373,-0.014314248,0.036528363,0.010997067,0.014804299,0.008530486,0.012632113,0.012667612,0.025626926,0.01614767,0.023423693,0.024283822,0.018377501,0.011127469,0.010801536,0.040049565,0.016424489,0.012778729,0.011383759,0.015356035,0.011506492,0.018320593,0.016918125,0.013700863,0.005839873,0.014806283,0.00764317,-0.002939162,0.0352259,0.017261441,0.016849107,0.219216383,0.279386263,0.220115438,0.520835386,0.286907702,0.219502249,0.487300378,0.219216383,0.219216383,0.247326069,0.516312532,0.219216383,0.219216383,,Financials ,1,-0.016741479,Volatile - Downtrend,-0.471730865
22/08/2025,8973,9234,1978,4584,12623,9196,9770,40096,8724,2988,17280,4166,10170,8908.84247,9137.20777,1925.349914,4434.941875,12394.33411,9230.925606,9541.501069,42722.50755,8559.251789,2977.037107,17322.48142,4106.480691,9973.300954,0.00066912,0.002388189,0.034518828,0.038278596,0.013977026,-0.019720712,0.034519271,-0.111583799,0.024665257,0.009118541,-0.037969046,0.007009911,0.01618705,0.008101176,0.009566792,0.012825567,0.016839489,0.0079409,0.018669839,0.013677648,0.058885447,0.009773819,0.012066268,0.048409899,0.010661138,0.013308248,0.007201556,0.010593196,0.027345724,0.033609939,0.018449228,-0.003783543,0.023947902,-0.06147831,0.019247969,0.003682484,-0.002452387,0.014493995,0.019722562,0.219216383,0.219216383,0.22555815,0.238144628,0.219216383,0.294766485,0.219216383,1,0.219216383,0.219216383,0.607901987,0.219216383,0.219216383,,Health Care,-0.396371,0.134824297,Spiked - Surged,0.52019704
29/08/2025,8871,9243,1922,4594,12440,9315,9718,39358,8710,2993,17984,4184,10077,8893.705482,9179.524662,1924.009948,4498.565125,12412.60046,9264.555364,9612.100641,41376.70453,8619.551073,2983.422264,17587.08885,4137.488415,10014.78057,-0.011367436,0.000974659,-0.028311426,0.002181501,-0.014497346,0.012940409,-0.005322416,-0.018405826,-0.001604768,0.00167336,0.040740741,0.004320691,-0.009144543,0.010765349,0.008600732,0.02608586,0.020646992,0.016481537,0.017071725,0.017203423,0.058110538,0.011659656,0.011367387,0.041149981,0.011081637,0.01307222,-0.002552983,0.006914883,-0.001044666,0.021214514,0.002207397,0.005444906,0.011017296,-0.048788432,0.010493461,0.003210318,0.022568326,0.011241502,0.00621276,0.359257879,0.219216383,0.597911436,0.367352964,0.322969118,0.219216383,0.238616697,0.940602465,0.22373695,0.219216383,0.527922304,0.219216383,0.235907226,,Industrials,1,-0.145823427,Volatile - Downtrend,-0.55745665
5/09/2025,8864,9140,1887,4556,12212,9135,9624,38902,8665,2881,17853,4125,9876,8881.823289,9163.714797,1909.205969,4521.539075,12332.36028,9212.733218,9616.860385,40386.82272,8637.730644,2942.453359,17693.45331,4132.493049,9959.268343,-0.000789088,-0.011143568,-0.018210198,-0.008271659,-0.018327974,-0.019323671,-0.009672772,-0.011585955,-0.005166475,-0.037420648,-0.007284253,-0.014101338,-0.019946413,0.006424696,0.01068326,0.028428111,0.02038574,0.021093853,0.017170283,0.019939115,0.057906233,0.01331773,0.020591813,0.037561439,0.01111564,0.017905,-0.002006715,-0.002587902,-0.011630997,0.007621503,-0.009759711,-0.008437585,0.000742406,-0.036765029,0.003157005,-0.020885075,0.009017272,-0.001813203,-0.00836089,0.284421786,0.33107373,0.810278476,0.361208876,0.641091525,0.352911625,0.348727757,0.841888555,0.235755484,0.388959649,0.480438227,0.270683713,0.463683251,,Information Technology,0.008143269,0.04213814,Volatile - Surged,0.569525428
12/09/2025,8773,9128,1893,4508,12179,8729,9662,38590,8555,2959,17836,4200,9932,8838.293974,9149.428878,1902.723581,4516.123445,12271.01617,9019.239931,9634.916231,39668.09363,8604.638386,2949.072015,17750.47199,4159.495829,9948.361006,-0.010266245,-0.00131291,0.00317965,-0.010535558,-0.00270226,-0.044444444,0.003948462,-0.008020153,-0.012694749,0.027073933,-0.000952221,0.018181818,0.005670312,0.006255117,0.006106901,0.027780964,0.022599531,0.014521714,0.023528732,0.019927544,0.049643915,0.0162485,0.027198046,0.032393196,0.013389774,0.015943377,-0.007387622,-0.0023421,-0.005110349,-0.001798765,-0.007498659,-0.032180088,0.002811002,-0.027177853,-0.005768794,0.003366478,0.004818351,0.00973776,-0.001644593,0.462245041,0.301664039,0.643245748,0.457628358,0.453491879,0.641602603,0.334927455,0.762132106,0.512450921,0.219216383,0.362991765,0.219216383,0.269280401,,Materials,0.009486056,0.083724634,Spiked - Surged,0.316470019
19/09/2025,8737,9061,1872,4545,11957,8374,9569,37952,8467,3004,17561,4159,10000,8797.776384,9114.057327,1890.434149,4527.674067,12145.4097,8761.143959,9608.549739,38981.65618,8549.583032,2971.043209,17674.68319,4159.297498,9969.016604,-0.004103499,-0.007340053,-0.011093502,0.008207631,-0.018228098,-0.040669034,-0.009625336,-0.016532781,-0.010286382,0.01520784,-0.015418255,-0.009761905,0.006846557,0.005038685,0.005542667,0.013235292,0.008828485,0.007376431,0.026313647,0.006410786,0.004721688,0.00499777,0.028028,0.02502342,0.014639291,0.012804097,-0.006908153,-0.005821483,-0.009751278,0.003826674,-0.015512832,-0.044188745,-0.004116099,-0.026413864,-0.009659305,0.011092666,-0.006431979,-7.15259E-05,0.003107969,0.435168584,0.421905043,0.504900809,0.219216383,0.636083984,0.776463866,0.312416513,0.490470967,0.527850331,0.219216383,0.366673133,0.232407062,0.219216383,,Real Estate,1,-0.124849381,Volatile - Fading,-0.389022249
26/09/2025,8987,9079,1865,4503,11747,8502,9460,36997,8390,2965,18600,4056,10026,8873.46583,9100.034396,1880.260489,4517.80444,11986.04582,8657.486375,9549.129843,38187.79371,8485.749819,2968.625925,18044.80992,4117.978499,9991.809962,0.028613941,0.001986536,-0.003739316,-0.009240924,-0.017562934,0.015285407,-0.01139095,-0.025163364,-0.00909413,-0.01298269,0.059165196,-0.024765569,0.0026,0.017285396,0.005899903,0.009234259,0.008827358,0.007676218,0.027381981,0.007136499,0.007429522,0.003142464,0.028963433,0.034043902,0.018314835,0.012620301,0.012794794,-0.002311463,-0.008116157,-0.00327691,-0.019943676,-0.01795976,-0.009333818,-0.031182574,-0.011283601,-0.001221415,0.0307673,-0.01505071,0.003421806,0.467775665,0.296874786,0.434597619,0.272233257,0.731382191,0.502715471,0.407542419,0.539120171,0.569156457,0.237425596,0.388720788,0.503668915,0.219216383,,Utilities,0.0267,0.160957837,Spiked - Surged,0.590735815
3/10/2025,8958,9288,1879,4549,11717,8330,9742,38706,8626,2983,19080,4136,9974,8907.279498,9175.220638,1879.756294,4530.282664,11878.42749,8526.491825,9626.277906,38395.07622,8541.849891,2974.375555,18458.88595,4125.187099,9984.685977,-0.003226883,0.023020156,0.007506702,0.010215412,-0.002553844,-0.020230534,0.029809725,0.046192935,0.028128725,0.006070826,0.025806452,0.019723866,-0.005186515,0.017521982,0.013198648,0.008148839,0.011070299,0.008819064,0.027352995,0.019026489,0.032153456,0.01946793,0.016900925,0.032805449,0.021797435,0.005417094,0.005694275,0.012291733,-0.000402336,0.004131604,-0.013589972,-0.023044862,0.012021479,0.008098012,0.009851509,0.002899582,0.033648512,0.00262119,-0.001070237,0.481520387,0.299142506,0.23074544,0.219216383,0.566343991,0.579639254,0.301357894,0.335978256,0.419279756,0.219216383,0.361159066,0.352940329,0.253746745,,Breadth Stress,1,,,
